Unnamed: 0,TEXT,TARGET_LIST
17.0,"Kesimpulan investigasi menyoroti kelelahan pengemudi sebagai penyebab utama kecelakaan, yang menyebabkan ketidakmampuan dalam menghadapi situasi darurat. Kondisi kendaraan yang kurang, termasuk penggunaan ban berbeda dan alur ban yang tidak memenuhi standar teknis (minimal 1 mm), juga berkontribusi, mengurangi keefektifan pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
18.0,"Investigasi menyimpulkan bahwa kecelakaan mungkin disebabkan oleh kelelahan pengemudi, yang mengakibatkan kelalaian dan ketidakcakapan dalam situasi mendadak. Masalah teknis pada kendaraan, seperti penggunaan ban yang tidak seragam dan alur ban yang kurang dalam (minimal 1 mm), turut berperan, mengurangi efisiensi pengereman dan cengkraman ban pada jalan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
19.0,"Penyebab kemungkinan kecelakaan ini ditemukan sebagai kelelahan pengemudi, yang mengakibatkan ketidakcakapan dalam menghadapi situasi kritis. Faktor teknis kendaraan, termasuk penggunaan ban yang berbeda dan kedalaman alur ban yang tidak memenuhi syarat (minimal 1 mm), juga mempengaruhi, mengakibatkan pengereman yang tidak efektif dan cengkraman ban yang buruk.","[1.0, 0.0, 0.0, 0.0, 0.0]"
20.0,"Dapat disimpulkan bahwa kecelakaan mungkin terjadi karena faktor manusia, khususnya kelelahan pengemudi yang menyebabkan kesalahan dan ketidakmampuan dalam kondisi darurat. Kondisi teknis kendaraan, seperti penggunaan ban dengan spesifikasi yang berbeda dan alur ban yang tidak memadai (minimal 1 mm), juga mempengaruhi, mengurangi efektivitas pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
21.0,"Penyelidikan menemukan bahwa kemungkinan penyebab kecelakaan adalah kelelahan pengemudi, menyebabkan ketidakcakapan dalam situasi kritis. Kondisi teknis kendaraan, termasuk penggunaan ban yang berbeda dan alur ban yang tidak sesuai standar teknis (minimal 1 mm), juga berkontribusi, mengurangi kemampuan pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
22.0,"Hasil investigasi mengindikasikan kecelakaan mungkin disebabkan oleh kelelahan pengemudi, yang berujung pada kelalaian dan ketidakmampuan saat berhadapan dengan situasi darurat. Kondisi teknis kendaraan, seperti penggunaan ban tidak seragam dan alur ban yang tidak cukup dalam (minimal 1 mm), juga berperan, mengurangi efisiensi pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
23.0,"Investigasi mengarah pada kesimpulan bahwa kelelahan pengemudi mungkin menjadi penyebab kecelakaan, yang menyebabkan ketidakmampuan dalam situasi mendadak. Masalah teknis kendaraan, termasuk penggunaan ban berbeda dan kedalaman alur ban yang tidak memenuhi syarat (minimal 1 mm), juga berkontribusi, mengurangi efektivitas pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
24.0,"Kesimpulan investigasi menunjukkan bahwa kecelakaan mungkin terjadi akibat kelelahan pengemudi, yang berakibat pada ketidakcakapan dalam situasi darurat. Kondisi teknis kendaraan, khususnya penggunaan ban yang tidak standar dan alur ban yang tidak sesuai standar (minimal 1 mm), juga mempengaruhi, menurunkan efektivitas pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
25.0,"Investigasi menemukan bahwa kecelakaan kemungkinan besar terjadi karena kelelahan pengemudi, yang menyebabkan kesalahan dan ketidakmampuan dalam situasi darurat. Kondisi teknis kendaraan, seperti penggunaan ban yang berbeda dan alur ban yang tidak memenuhi persyaratan teknis (minimal 1 mm), juga berperan, mengurangi kemampuan pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
26.0,"Penyebab potensial kecelakaan ini, berdasarkan investigasi, adalah kelelahan pengemudi yang mengakibatkan kelalaian dan ketidakmampuan dalam menghadapi situasi mendadak. Kondisi teknis kendaraan, termasuk penggunaan ban yang berbeda dan kedalaman alur ban yang tidak memadai (minimal 1 mm), juga mempengaruhi, menurunkan efektivitas pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
27.0,"Investigasi mengungkapkan bahwa kecelakaan mungkin disebabkan oleh kelelahan pengemudi, yang menyebabkan ketidakcakapan dalam menghadapi keadaan darurat. Kondisi teknis kendaraan, termasuk penggunaan ban yang tidak seragam dan alur ban yang tidak memenuhi standar (minimal 1 mm), juga berperan, mengurangi efisiensi pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
28.0,"Hasil investigasi menyarankan bahwa kecelakaan kemungkinan disebabkan oleh kelelahan pengemudi, yang berujung pada kelalaian dan ketidakmampuan dalam situasi kritis. Faktor teknis kendaraan, seperti penggunaan ban yang berbeda dan alur ban yang tidak memenuhi standar teknis (minimal 1 mm), juga berkontribusi, mengurangi keefektifan pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
29.0,"Dari investigasi, disimpulkan bahwa kelelahan pengemudi mungkin menjadi penyebab kecelakaan, yang mengakibatkan kesalahan dan ketidakmampuan dalam menghadapi situasi darurat. Kondisi teknis kendaraan, seperti penggunaan ban yang tidak sesuai dan alur ban yang kurang (minimal 1 mm), juga mempengaruhi, mengurangi kemampuan pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
30.0,"Penyebab kemungkinan kecelakaan ini, menurut investigasi, adalah kelelahan pengemudi, yang menyebabkan kelalaian dan ketidakcakapan dalam situasi mendesak. Kondisi teknis kendaraan, termasuk penggunaan ban yang berbeda dan alur ban yang tidak memadai (minimal 1 mm), juga berperan, menurunkan efektivitas pengereman dan cengkraman ban.","[1.0, 0.0, 0.0, 0.0, 0.0]"
,Perilaku pengemudi dengan mematikan mesin kendaraan dan mengatur posisi tuas pemindah daya/persneling dalam keadaan roda gigi netral saat jalan menurun ekstrim (9.3%) sebelum lokasi tabrakan awal menyebabkan kendaraan melaju dengan cepat dan sulit untuk dikendalikan,"[1.0, 0.0, 0.0, 0.0, 0.0]"
1.0,"Pengemudi mematikan mesin dan menyetel persneling ke posisi netral saat menuruni jalan yang curam (9.3%) sebelum tabrakan, menyebabkan kendaraan meluncur cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
2.0,Tindakan pengemudi mematikan mesin dan mengubah posisi persneling ke netral di jalanan menurun tajam (9.3%) menjelang kecelakaan membuat kendaraan bergerak kencang dan sulit diatasi.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
3.0,"Perilaku pengemudi yang mematikan mesin dan menempatkan persneling pada netral di jalan menurun ekstrem (9.3%) sebelum tabrakan, menyebabkan kendaraan melaju tak terkendali dan cepat.","[1.0, 0.0, 0.0, 0.0, 0.0]"
4.0,"Pengemudi memutuskan mematikan mesin dan menaruh persneling di netral saat melaju di lereng curam (9.3%) sebelum tabrakan, mengakibatkan kendaraan bergerak cepat dan sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
5.0,"Saat menghadapi turunan tajam (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan mengatur persneling ke netral, yang membuat kendaraan berjalan cepat dan sulit untuk dihentikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
6.0,Tindakan pengemudi mematikan mesin dan menempatkan persneling pada netral di turunan ekstrem (9.3%) sebelum lokasi tabrakan membuat kendaraan meluncur kencang dan susah untuk dikontrol.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
7.0,Perilaku pengemudi mematikan mesin dan menyetel persneling ke netral di jalanan menurun (9.3%) sebelum kejadian tabrakan awal menyebabkan kendaraan bergerak cepat dan menjadi sulit diatur.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
8.0,"Pengemudi mematikan mesin dan menempatkan persneling di netral saat berada di lereng yang sangat curam (9.3%) sebelum terjadinya tabrakan, mengakibatkan kendaraan melaju kencang dan sulit dikontrol.","[1.0, 0.0, 0.0, 0.0, 0.0]"
9.0,"Saat turunan ekstrem (9.3%) sebelum lokasi tabrakan, pengemudi mematikan mesin dan mengatur persneling di netral, menyebabkan kendaraan bergerak dengan kecepatan tinggi dan sulit diatur.","[1.0, 0.0, 0.0, 0.0, 0.0]"
10.0,"Dalam situasi menuruni jalan curam (9.3%) sebelum tabrakan, pengemudi memilih mematikan mesin dan menempatkan persneling di netral, yang mengakibatkan kendaraan melaju cepat dan menjadi sulit untuk dihentikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
11.0,"Di jalan menurun ekstrem (9.3%) sebelum tabrakan, tindakan pengemudi mematikan mesin dan mengatur persneling ke netral mengakibatkan kendaraan meluncur dengan kecepatan tinggi dan susah dikontrol.","[1.0, 0.0, 0.0, 0.0, 0.0]"
12.0,"Perilaku pengemudi yang mematikan mesin dan mengatur persneling ke netral di jalan turunan curam (9.3%) sebelum lokasi tabrakan, mengakibatkan kendaraan berakselerasi cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
13.0,"Tindakan pengemudi mematikan mesin dan menempatkan persneling pada netral saat turunan tajam (9.3%) menjelang tabrakan, menyebabkan kendaraan bergerak cepat dan sulit dihentikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
14.0,"Pengemudi mematikan mesin dan mengatur persneling di netral di turunan yang sangat curam (9.3%) sebelum terjadinya tabrakan, menghasilkan kendaraan yang meluncur cepat dan sulit untuk dikontrol.","[1.0, 0.0, 0.0, 0.0, 0.0]"
15.0,"Saat menghadapi jalan menurun yang ekstrem (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan menempatkan persneling di netral, mengakibatkan kendaraan melaju dengan kecepatan tinggi dan menjadi sulit untuk dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
16.0,Pengemudi yang mematikan mesin dan mengatur tuas persneling ke netral saat mendekati jalan menurun curam (9.3%) sebelum tabrakan menyebabkan kendaraan bergerak cepat dan menjadi sulit untuk dikendalikan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
17.0,"Dalam situasi menuruni lereng yang sangat curam (9.3%) sebelum kecelakaan, pengemudi mematikan mesin dan menyetel persneling ke netral, mengakibatkan kendaraan melaju dengan kecepatan tinggi dan sulit diatur.","[1.0, 0.0, 0.0, 0.0, 0.0]"
18.0,"Pengemudi yang mematikan mesin dan menempatkan persneling pada netral di turunan tajam (9.3%) sebelum tabrakan, menyebabkan kendaraan meluncur cepat dan sulit untuk dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
19.0,"Perilaku pengemudi mematikan mesin dan mengatur persneling di netral di jalan menurun ekstrim (9.3%) sebelum kejadian tabrakan, membuat kendaraan melaju cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
20.0,"Saat menuruni jalan yang sangat curam (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan menyetel persneling ke netral, mengakibatkan kendaraan melaju cepat dan susah dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
21.0,Tindakan pengemudi mematikan mesin dan mengubah tuas persneling ke netral di jalanan menurun (9.3%) sebelum tabrakan menyebabkan kendaraan bergerak kencang dan sulit dikontrol.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
22.0,"Pengemudi mematikan mesin dan mengatur persneling ke netral saat di jalan menurun ekstrim (9.3%) sebelum tabrakan, membuat kendaraan meluncur cepat dan menjadi sulit untuk diatur.","[1.0, 0.0, 0.0, 0.0, 0.0]"
23.0,"Di turunan yang sangat curam (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan menempatkan persneling di netral, mengakibatkan kendaraan bergerak dengan kecepatan tinggi dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
24.0,"Perilaku pengemudi mematikan mesin dan menempatkan persneling di netral di jalan menurun (9.3%) sebelum kejadian tabrakan, mengakibatkan kendaraan melaju cepat dan sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
25.0,"Pengemudi yang mematikan mesin dan mengatur tuas persneling ke netral di turunan ekstrim (9.3%) sebelum tabrakan, menyebabkan kendaraan melaju dengan kecepatan tinggi dan menjadi sulit untuk dikontrol.","[1.0, 0.0, 0.0, 0.0, 0.0]"
26.0,"Saat turunan curam (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan mengatur persneling ke netral, mengakibatkan kendaraan meluncur cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
27.0,"Tindakan pengemudi mematikan mesin dan menempatkan persneling pada netral saat menuruni lereng curam (9.3%) sebelum tabrakan, membuat kendaraan melaju kencang dan sulit untuk dihentikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
28.0,"Pengemudi mematikan mesin dan mengatur tuas persneling ke netral di jalan menurun ekstrem (9.3%) sebelum terjadinya tabrakan, menyebabkan kendaraan bergerak cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
29.0,"Saat menghadapi turunan ekstrim (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan menempatkan persneling di netral, yang mengakibatkan kendaraan bergerak dengan kecepatan tinggi dan sulit diatur.","[1.0, 0.0, 0.0, 0.0, 0.0]"
30.0,"Dalam menghadapi jalan menurun yang sangat curam (9.3%) sebelum tabrakan, pengemudi mematikan mesin dan mengatur persneling ke netral, mengakibatkan kendaraan melaju cepat dan menjadi sulit dikendalikan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
,"Berdasarkan hasil investigasi dan analisis dapat disimpulkan bahwa penyebab truk tronton meluncur tak terkendali di bentang menurun dan terjadi tabrakan beruntun adalah gagalnya perlambatan dikarenakan kondisi jalan turunan panjang dan curam akan cenderung memaksa pengguna jalan untuk melakukan pengereman menggunakan rem utama berkalikali, tanpa diawali teknik pengereman mesin (engine braking). Akibatnya persediaan udara di tangki menipis dan fluida yang mendorong master cylinder agar kampas rem bergesekan dengan permukaan dalam tromol kurang tenaga. Perilaku kurang terampil dan tindakan berisiko tinggi justru terkadang tidak disadari, bahkan dianggap sebagai hal biasa. Pola pikir (attitude) dan kebiasaan (behaviour) ini sangat berbahaya atau bisa berakibat fatal bila tanpa didukung oleh pemahaman terhadap keselamatan. Kelebihan muatan 54% dari GVW/JBB atau 95% dari JBI, menjadi faktor yang berkontribusi juga terjadinya kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
1.0,"Hasil investigasi menunjukkan bahwa truk tronton tidak terkendali di turunan dan tabrakan beruntun terjadi karena gagalnya pengereman akibat kondisi jalan yang panjang dan curam, yang membuat penggunaan rem utama berulang tanpa pengereman mesin. Kehabisan udara di tangki dan kurangnya fluida di master cylinder menyebabkan rem kurang efektif. Perilaku tidak terampil dan risiko tinggi sering dianggap biasa, namun sangat berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
2.0,"Investigasi menyimpulkan penyebab truk tronton meluncur di lereng dan terjadi tabrakan adalah kegagalan rem akibat jalan turunan yang panjang dan curam, memaksa penggunaan berulang rem utama tanpa pengereman mesin. Udara di tangki berkurang, dan fluida di master cylinder tidak cukup kuat mendorong kampas rem. Kurangnya keterampilan dan perilaku berisiko tinggi sering tidak disadari dan dianggap normal, berisiko tinggi tanpa pengetahuan keselamatan. Kelebihan muatan menjadi faktor yang juga menyebabkan kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
3.0,"Dari hasil investigasi dan analisis, disimpulkan truk tronton meluncur tak terkendali dan tabrakan beruntun terjadi karena kegagalan perlambatan, dipicu oleh kondisi jalan turunan yang panjang dan curam. Hal ini mengharuskan penggunaan rem utama berulang kali tanpa pengereman mesin, menyebabkan kehabisan udara di tangki dan kekurangan fluida untuk master cylinder. Perilaku tidak terampil dan tindakan berisiko sering diabaikan dan dianggap normal, namun sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
4.0,"Investigasi menemukan penyebab truk tronton meluncur tidak terkendali di turunan dan tabrakan beruntun adalah kegagalan pengereman akibat kondisi jalan yang panjang dan curam, memaksa penggunaan berulang rem utama tanpa teknik pengereman mesin. Kekurangan udara di tangki dan fluida master cylinder menyebabkan kampas rem tidak efektif. Perilaku tidak terampil dan tindakan berisiko tinggi sering dianggap sepele, tetapi sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan turut berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
5.0,"Kesimpulan investigasi menunjukkan bahwa truk tronton meluncur tak terkendali di jalan menurun dan tabrakan beruntun disebabkan oleh gagalnya rem dikarenakan turunan panjang dan curam, yang memaksa penggunaan rem utama berulang kali tanpa pengereman mesin. Hal ini menyebabkan udara di tangki menipis dan fluida di master cylinder tidak cukup kuat. Perilaku kurang terampil dan tindakan berisiko sering diabaikan dan dianggap normal, namun sangat berbahaya tanpa pemahaman keselamatan. Kelebihan muatan turut menyebabkan kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
6.0,"Investigasi mengungkap bahwa truk tronton meluncur tak terkendali di turunan dan terjadi tabrakan beruntun akibat kegagalan pengereman, disebabkan oleh jalan turunan yang panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin menyebabkan udara di tangki menipis dan fluida master cylinder tidak efektif. Perilaku tidak terampil dan tindakan berisiko sering dianggap biasa, namun sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
7.0,"Hasil investigasi menentukan bahwa truk tronton meluncur tak terkendali dan tabrakan beruntun disebabkan oleh kegagalan rem karena turunan panjang dan curam, yang memaksa penggunaan rem utama secara berulang tanpa pengereman mesin. Kekurangan udara di tangki dan fluida master cylinder mengurangi efektivitas rem. Perilaku tidak terampil dan tindakan berisiko sering tidak disadari dan dianggap normal, tetapi berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
8.0,"Investigasi menyatakan bahwa truk tronton meluncur tak terkendali di jalan menurun dan terjadi tabrakan beruntun karena gagalnya rem akibat jalan turunan yang panjang dan curam, yang mendorong penggunaan rem utama secara berulang tanpa pengereman mesin. Akibatnya, udara di tangki berkurang dan fluida master cylinder tidak cukup kuat. Perilaku kurang terampil dan tindakan berisiko sering tidak disadari dan dianggap biasa, namun berisiko tinggi tanpa pemahaman keselamatan. Kelebihan muatan menjadi faktor yang berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
9.0,"Analisis investigasi menyimpulkan truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun disebabkan oleh gagalnya pengereman akibat jalan turunan yang panjang dan curam, memaksa penggunaan rem utama berulang tanpa pengereman mesin. Ini mengakibatkan udara di tangki menipis dan fluida master cylinder tidak memadai. Perilaku tidak terampil dan tindakan berisiko tinggi sering dianggap sepele, tetapi sangat berbahaya tanpa pemahaman keselamatan. Kelebihan muatan turut menyebabkan kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
10.0,"Kesimpulan dari investigasi dan analisis adalah bahwa truk tronton meluncur tidak terkendali di jalan menurun dan tabrakan beruntun terjadi karena gagalnya sistem rem, akibat jalan turunan yang panjang dan curam. Hal ini mendorong penggunaan rem utama berulang tanpa pengereman mesin, menyebabkan udara di tangki menipis dan fluida master cylinder tidak cukup. Kurangnya keterampilan dan perilaku berisiko sering tidak disadari dan dianggap biasa, namun berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
11.0,"Hasil investigasi menunjukkan bahwa truk tronton meluncur tak terkendali di turunan dan terjadi tabrakan beruntun akibat gagalnya pengereman, disebabkan oleh jalan turunan yang panjang dan curam. Penggunaan rem utama berulang tanpa pengereman mesin mengakibatkan udara di tangki berkurang dan fluida master cylinder tidak efektif. Perilaku tidak terampil dan tindakan berisiko sering diabaikan dan dianggap normal, tetapi berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga menjadi faktor dalam kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
12.0,"Investigasi dan analisis menyimpulkan bahwa truk tronton meluncur tidak terkendali dan terjadi tabrakan beruntun karena kegagalan rem dikarenakan turunan panjang dan curam, yang memaksa penggunaan berulang rem utama tanpa teknik pengereman mesin. Ini menyebabkan kehabisan udara di tangki dan fluida master cylinder tidak cukup. Perilaku tidak terampil dan tindakan berisiko sering dianggap sepele, namun sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga menjadi faktor dalam kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
14.0,"Hasil investigasi menegaskan truk tronton meluncur tidak terkendali di jalan menurun dan menyebabkan tabrakan beruntun karena kegagalan sistem rem, akibat dari jalan turunan panjang dan curam yang mendorong penggunaan berulang rem utama tanpa pengereman mesin. Ini menyebabkan pengurangan udara di tangki dan kurangnya tenaga fluida master cylinder. Perilaku tidak terampil dan tindakan berisiko sering tidak disadari, tetapi berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan turut berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
15.0,"Analisis investigasi mengindikasikan truk tronton meluncur tak terkendali di turunan dan menyebabkan tabrakan beruntun karena gagalnya rem, akibat kondisi jalan yang panjang dan curam. Penggunaan berulang rem utama tanpa pengereman mesin mengakibatkan udara di tangki menipis dan fluida master cylinder menjadi tidak efektif. Perilaku kurang terampil dan tindakan berisiko sering dianggap normal, tetapi berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
16.0,"Investigasi menentukan bahwa truk tronton meluncur tak terkendali di turunan dan terjadi tabrakan beruntun karena kegagalan pengereman, yang disebabkan oleh turunan panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin menyebabkan kehabisan udara di tangki dan kekurangan fluida di master cylinder. Perilaku tidak terampil dan tindakan berisiko sering tidak disadari dan dianggap biasa, tetapi sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga mempengaruhi kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
17.0,"Kesimpulan investigasi dan analisis menunjukkan truk tronton meluncur tidak terkendali di turunan dan tabrakan beruntun disebabkan oleh gagalnya rem akibat jalan turunan yang panjang dan curam, yang mendorong penggunaan berulang rem utama tanpa pengereman mesin. Kekurangan udara di tangki dan fluida yang tidak cukup di master cylinder menyebabkan rem tidak efektif. Perilaku kurang terampil dan tindakan berisiko sering dianggap biasa, namun berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
18.0,"Investigasi menemukan bahwa truk tronton meluncur tidak terkendali di turunan dan terjadi tabrakan beruntun akibat kegagalan pengereman, disebabkan oleh jalan turunan yang panjang dan curam. Penggunaan berulang rem utama tanpa pengereman mesin menyebabkan kekurangan udara di tangki dan fluida master cylinder yang tidak cukup. Kurangnya keterampilan dan perilaku berisiko tinggi sering tidak disadari dan dianggap sepele, tetapi sangat berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
19.0,"Hasil investigasi dan analisis menyatakan truk tronton meluncur tak terkendali di turunan dan menyebabkan tabrakan beruntun karena gagalnya pengereman, akibat jalan turunan yang panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin mengakibatkan udara di tangki menipis dan fluida master cylinder tidak efektif. Perilaku tidak terampil dan tindakan berisiko sering dianggap normal, tetapi sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga mempengaruhi kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
20.0,"Analisis investigasi menunjukkan truk tronton meluncur tak terkendali di turunan dan menyebabkan tabrakan beruntun karena kegagalan rem, yang disebabkan oleh jalan turunan yang panjang dan curam. Penggunaan rem utama berulang tanpa pengereman mesin mengakibatkan kehabisan udara di tangki dan fluida master cylinder yang tidak mencukupi. Perilaku kurang terampil dan tindakan berisiko tinggi sering dianggap sepele, namun sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan turut menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
21.0,"Investigasi menyimpulkan truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun terjadi akibat kegagalan pengereman, yang disebabkan oleh turunan panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin menyebabkan kekurangan udara di tangki dan fluida master cylinder tidak cukup. Kurangnya keterampilan dan perilaku berisiko tinggi sering tidak disadari, tetapi sangat berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
22.0,"Hasil investigasi dan analisis mengungkap truk tronton meluncur tidak terkendali di jalan menurun dan tabrakan beruntun disebabkan oleh kegagalan pengereman, akibat kondisi jalan yang panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin mengakibatkan udara di tangki menipis dan fluida master cylinder tidak memadai. Perilaku kurang terampil dan tindakan berisiko tinggi sering tidak disadari, namun berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
23.0,"Investigasi menunjukkan bahwa truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun terjadi karena gagalnya pengereman, disebabkan oleh jalan turunan yang panjang dan curam, memaksa penggunaan berulang rem utama tanpa pengereman mesin. Hal ini mengakibatkan kehabisan udara di tangki dan fluida master cylinder yang tidak memadai. Perilaku kurang terampil dan tindakan berisiko sering dianggap sepele, tetapi sangat berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan juga menjadi faktor dalam kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
24.0,"Kesimpulan investigasi dan analisis menentukan truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun terjadi akibat kegagalan pengereman, yang disebabkan oleh turunan panjang dan curam. Penggunaan rem utama berulang kali tanpa pengereman mesin menyebabkan udara di tangki berkurang dan fluida master cylinder tidak cukup. Kurangnya keterampilan dan tindakan berisiko tinggi sering tidak disadari, namun berbahaya tanpa pemahaman keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
25.0,"Investigasi mengindikasikan truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun disebabkan oleh kegagalan pengereman, akibat jalan turunan yang panjang dan curam. Penggunaan rem utama berulang tanpa pengereman mesin mengakibatkan udara di tangki menipis dan fluida master cylinder tidak efektif. Perilaku kurang terampil dan tindakan berisiko sering dianggap biasa, tetapi sangat berbahaya tanpa pengetahuan keselamatan. Kelebihan muatan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
27.0,"Investigasi menemukan bahwa kecelakaan truk tronton meluncur tak terkendali di turunan dan tabrakan beruntun disebabkan oleh kegagalan rem, akibat turunan panjang dan curam yang memaksa penggunaan rem utama berulang kali tanpa pengereman mesin. Kekurangan udara di tangki dan fluida master cylinder yang tidak memadai menyebabkan rem tidak efisien. Perilaku kurang terampil dan tindakan berisiko tinggi sering dianggap sepele, namun sangat berbahaya tanpa kesadaran keselamatan. Kelebihan muatan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
