text,label
dasar hasil lidi kemudi bus kemudi lama hari berturutturut tunjuk waktu kerja kemudi lebih tetap undangundang ketenagakerjaan undangundang lalu lintas angkut jalan durasi kemudi panjang kontraksi otot statis tingkat tekan darah jalan tol cikopopalimanan lurus datar kemudi rasa bosan halusinasi yang arah hilang sadar microsleep turun daya konsentrasi reaksi,PRE
kemudi bus kemudi lama hari berturutturut tunjuk durasi waktu kerja lampau laku undangundang ketenagakerjaan undangundang lalu lintas angkut jalan durasi kemudi panjang kontraksi otot statis tingkat tekan darah jalan tol cikopopalimanan lurus datar kemudi rasa bosan halusinasi yang arah hilang sadar microsleep turun daya konsentrasi reaksi,PRE
fatalitas tinggi korban celaka akibat airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
fatalitas tinggi korban celaka oleh ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
tinggi fatalitas korban celaka oleh absen airbag ketidaktepatan zona tabrak tidak kena crash protection box tumpang tidak sabuk selamat,UA
celaka fatalitas tinggi korban oleh ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas tinggi korban celaka jadi tidak airbag zona tabrak tidak sesuai crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka oleh ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
fatalitas tinggi korban celaka tidak airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
celaka fatalitas tinggi korban sebab oleh ada airbag zona tabrak tidak kena crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka jadi akibat ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak pakai sabuk selamat,UA
ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat jadi faktor fatalitas tinggi korban celaka,UA
fatalitas tinggi korban celaka oleh kurang airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
tinggi fatalitas korban celaka oleh absen airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
fatalitas tinggi korban celaka jadi ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas tinggi korban celaka karena ada airbag zona tabrak tidak kena crash protection box tumpang tidak sabuk selamat,UA
celaka fatalitas tinggi korban akibat ketidakhadiran airbag zona tabrak tidak kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas tinggi alami korban celaka oleh ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
celaka akibat fatalitas tinggi korban jadi tidak airbag zona tabrak tidak tepat kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas tinggi korban celaka akibat tidak airbag zona tabrak tidak tepat kena crash protection box ketidaksesuaian sabuk selamat tumpang,UA
tinggi fatalitas korban celaka jadi tidak airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
celaka sebab fatalitas tinggi korban jadi akibat ada airbag zona tabrak tidak sesuai crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka oleh ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
celaka fatalitas tinggi korban sebab oleh ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka jadi tidak airbag zona tabrak tidak tepat kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas korban celaka tinggi oleh ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi alami korban celaka akibat ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
tinggi fatalitas korban celaka oleh ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka oleh ada airbag zona tabrak tidak tepat kena crash protection box ketidakpatuhan tumpang hadap sabuk selamat,UA
utama fatalitas tinggi korban celaka karena ada airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
celaka akibat fatalitas tinggi korban jadi tidak airbag zona tabrak tidak tepat kena crash protection box tumpang tidak kena sabuk selamat,UA
fatalitas tinggi korban celaka akibat tidak airbag ketidaktepatan zona tabrak tidak kena crash protection box tumpang tidak pakai sabuk selamat,UA
fatalitas tinggi alami korban celaka oleh ketidakhadiran airbag zona tabrak tidak tepat kena crash protection box tumpang tidak sabuk selamat,UA
demikian simpul mungkin probability cause jadi peristiwa celaka sumber tidak terampil cakap kemudi kemudi kendara utama hadap kondisi ekstrim datang cara tibatiba saat kritis kondisi teknis kendara tidak rawat cara baik kondisi geometrik jalan tidak layak lintas kendara angkut berat masuk hal kendaran motor mobil tarik rangkai semi trailer kereta tempel muat air minum kemas sebut,PRE
demikian simpul sebab probability cause jadi celaka mungkin besar sumber ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak kritis kondisi teknis kendara tidak rawat baik kondisi geometrik jalan tidak sesuai lintas kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer kereta tempel muat air minum kemas sebut,PRE
demikian simpul mungkin probability cause jadi celaka asal ketidakmampuan ketidaksiapan kemudi kendali kendara khusus hadap kondisi ekstrim muncul cara tibatiba saat kritis kondisi teknis kendara buruk kurang awat kondisi geometrik jalan tidak penuh standar lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
dasar nilai sebut simpul mungkin probability cause celaka kait ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang cara dadak kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas,PRE
demikian simpul mungkin probability cause celaka sumber ketidakmampuan kemudi kendali kendara utama hadap kondisi ekstrim datang dadak kritis kondisi teknis kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
hasil investigasi simpul mungkin probability cause jadi celaka sebab ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim muncul cara tibatiba kritis kendara tidak awat baik kondisi geometrik jalan tidak penuh syarat lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
simpul dapat ambil jadi adalah mungkin probability cause celaka kait ketidakmampuan kemudi kemudi utama hadap kondisi ekstrim datang dadak kritis kondisi teknis kendara kurang awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
demikian simpul sebab utama probability cause celaka asal ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim datang dadak kritis kendara tidak awat baik kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
analisis laku simpul mungkin probability cause jadi celaka adalah ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang cara tibatiba kritis kondisi teknis kendara tidak awat baik kondisi geometrik jalan tidak layak lintas kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
dasar investigasi simpul mungkin probability cause celaka sumber ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim muncul tibatiba kritis kondisi kendara kurang awat kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
dasar hasil investigasi simpul sebab utama probability cause celaka sebab ketidakmampuan kemudi kemudi kendara kondisi ekstrim datang dadak kritis kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
hasil lidi simpul mungkin probability cause celaka asal ketidakmampuan kemudi kemudi utama hadap kondisi ekstrim dadak kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
lidi laku simpul sebab probability cause jadi celaka kait ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim muncul tibatiba saat kritis kondisi teknis kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
hasil investigasi dapat simpul mungkin probability cause celaka adalah ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak saat kritis kondisi teknis kendara tidak awat baik kondisi geometrik jalan tidak penuh standar lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
dasar investigasi laku simpul sebab probability cause jadi celaka asal ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer muat air minum kemas sebut,PRE
simpul investigasi tunjuk mungkin probability cause jadi celaka adalah ketidakmampuan kemudi kemudi kendara hadap kondisi ekstrim tibatiba saat kritis kondisi kendara tidak rawat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
hasil lidi simpul mungkin probability cause jadi celaka adalah ketidakmampuan kemudi kemudi utama hadap kondisi ekstrim datang dadak saat kritis kondisi teknis kendara buruk kurang awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
dasar hasil investigasi simpul sebab celaka adalah ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim datang cara dadak saat kritis kendara tidak rawat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
analisis sebut simpul sebab probability cause celaka hubung ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak saat kritis kondisi teknis kendara tidak awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
demikian utama celaka dapat simpul asal ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim dadak kritis kondisi kendara kurang awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
dasar analisis simpul sebab utama celaka asal ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak saat kritis kondisi teknis kendara buruk kurang awat kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
demikian simpul mungkin probability cause celaka adalah ketidakmampuan kemudi kemudi kendara hadap kondisi ekstrim datang dadak saat kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
dasar hasil investigasi mungkin probability cause jadi celaka adalah ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim dadak saat kritis kondisi kendara kurang awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
simpul hasil lidi tunjuk sebab probability cause celaka ketidakmampuan kemudi kemudi kendara utama kondisi ekstrim muncul tibatiba kritis kondisi kendara tidak awat kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
dasar lidi laku simpul sebab celaka adalah ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak saat kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
demikian simpul sebab utama probability cause celaka asal ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim dadak saat kritis kendara tidak awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer bawa air minum kemas sebut,PRE
hasil investigasi simpul mungkin probability cause celaka adalah ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer muat air minum kemas sebut,PRE
simpul dapat ambil bahwa mungkin probability cause celaka asal ketidakmampuan kemudi kemudi kendara khusus hadap kondisi ekstrim muncul cara tibatiba kritis kendara tidak awat baik kondisi geometrik jalan tidak sesuai lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
analisis laku simpul mungkin probability cause celaka kait ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang cara dadak kritis kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer bawa air minum kemas sebut,PRE
dasar hasil investigasi simpul sebab utama probability cause celaka asal ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim tibatiba saat kritis kondisi teknis kendara buruk kurang awat kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik semi trailer muat air minum kemas sebut,PRE
dasar investigasi laku simpul sebab probability cause celaka hubung ketidakmampuan kemudi kemudi kendara utama hadap kondisi ekstrim datang dadak saat kritis kondisi kendara tidak awat baik kondisi geometrik jalan tidak layak lalu kendara angkut berat masuk kendara motor mobil tarik rangkai semi trailer muat air minum kemas sebut,PRE
jadi fatalitas tinggi oleh korosi jadi mobil po makmur bus fa bangun semesta parah kurang survival space guna kaca bukan safety glass mobil bus po makmur mobil bus fa bangun semesta,PRE
jadi fatalitas tinggi oleh korosi jadi mobil po makmur bus fa bangun semesta buruk kurang ruang tahan hidup guna kaca bukan safety glass mobil bus po makmur bus fa bangun semesta,PRE
fatalitas tinggi jadi akibat korosi mobil po makmur bus fa bangun semesta buruk kurang ruang selamat guna kaca nonsafety glass mobil bus po makmur bus fa bangun semesta,PRE
fatalitas tinggi akibat korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut parah kurang ruang tahan hidup,PRE
korosi mobil po makmur bus fa bangun semesta fatalitas tinggi kurang ruang tahan hidup makin parah guna kaca bukan safety glass dua bus sebut,PRE
fatalitas tinggi oleh korosi mobil po makmur bus fa bangun semesta guna kaca tidak sesuai standar selamat bukan safety glass buruk kondisi selamat,PRE
jadi fatalitas tinggi akibat korosi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut parah kurang ruang tahan hidup,PRE
korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass kontribusi fatalitas tinggi kurang ruang tahan hidup dua kendara sebut,PRE
kaca tidak penuh standar selamat bukan safety glass mobil po makmur bus fa bangun semesta tambah korosi jadi dua kendara buruk kurang ruang tahan hidup sebab fatalitas tinggi,PRE
korosi jadi mobil po makmur bus fa bangun semesta buruk kurang ruang tahan hidup tambah guna kaca bukan safety glass makin tingkat fatalitas,PRE
faktor fatalitas tinggi korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut parah kurang ruang selamat,PRE
korosi jadi mobil po makmur bus fa bangun semesta tambah guna kaca bukan safety glass buruk kurang ruang tahan hidup tingkat risiko fatalitas,PRE
korosi mobil po makmur bus fa bangun semesta guna kaca tidak penuh standar selamat bukan safety glass akibat fatalitas tinggi kurang ruang tahan hidup,PRE
fatalitas tinggi celaka sebab korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut buruk ruang tahan hidup,PRE
korosi jadi mobil po makmur bus fa bangun semesta fatalitas tinggi guna kaca bukan safety glass buruk kurang ruang selamat dua kendara sebut,PRE
korosi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut fatalitas tinggi kurang ruang tahan hidup signifikan,PRE
korosi mobil po makmur bus fa bangun semesta buruk kurang ruang tahan hidup kontribusi fatalitas tinggi tambah guna kaca bukan safety glass dua kendara sebut,PRE
hilang ruang tahan hidup sebab korosi mobil po makmur bus fa bangun semesta guna kaca tidak penuh standar selamat peran besar fatalitas tinggi jadi,PRE
korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass parah kurang ruang tahan hidup arah fatalitas tinggi dua kendara sebut,PRE
korosi jadi mobil po makmur bus fa bangun semesta tambah guna kaca bukan safety glass kurang ruang tahan hidup tingkat risiko fatalitas tinggi,PRE
fatalitas tinggi korban celaka akibat korosi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut buruk ruang tahan hidup,PRE
korosi jadi mobil po makmur bus fa bangun semesta guna kaca tidak penuh standar selamat bukan safety glass buruk kurang ruang tahan hidup ujung fatalitas tinggi,PRE
celaka akibat fatalitas tinggi korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass buruk kurang ruang tahan hidup,PRE
fatalitas tinggi celaka dapat jelas korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass buruk kurang ruang tahan hidup,PRE
korosi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass dua kendara sebut buruk kondisi selamat kurang ruang tahan hidup fatalitas tinggi,PRE
korosi jadi mobil po makmur bus fa bangun semesta buruk kurang ruang tahan hidup guna kaca bukan safety glass dua kendara fatalitas tinggi,PRE
korosi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass buruk kurang ruang tahan hidup jadi faktor utama fatalitas tinggi,PRE
korosi jadi mobil po makmur bus fa bangun semesta kurang ruang tahan hidup signifikan guna kaca bukan safety glass buruk fatalitas tinggi,PRE
korosi mobil po makmur bus fa bangun semesta kurang ruang tahan hidup parah kondisi guna kaca bukan safety glass tingkat risiko fatalitas tinggi,PRE
korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass buruk ruang tahan hidup tingkat tingkat fatalitas celaka sebut,PRE
korosi jadi mobil po makmur bus fa bangun semesta guna kaca bukan safety glass kontribusi hadap kurang ruang tahan hidup buruk fatalitas tinggi dua kendara,PRE
celaka lelah kemudi kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang,PRE
celaka adalah lelah kemudi akibat kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang,PRE
celaka jadi akibat lelah kemudi kemudi kendara jarak jauh waktu tempuh panjang tidak kemudi cadang,PRE
faktor celaka adalah lelah kemudi sebab jarak tempuh jauh waktu lama jalan tidak kemudi cadang,PRE
celaka sebab lelah kemudi sebab kemudi kendara jarak tempuh jauh waktu tempuh lama tidak kemudi cadang,PRE
lelah kemudi akibat kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang jadi jadi celaka,PRE
utama celaka adalah lelah kemudi akibat jarak tempuh jauh waktu tempuh panjang tiada kemudi cadang,PRE
faktor sebab celaka lelah kemudi jadi jarak tempuh jauh waktu tempuh lama tidak kemudi cadang,PRE
lelah kemudi akibat jalan panjang jarak jauh waktu tempuh lama tidak kemudi cadang celaka,PRE
celaka sebab lelah kemudi asal kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang,PRE
celaka lelah alami kemudi akibat kemudi kendara jarak tempuh jauh waktu tempuh panjang ada kemudi cadang,PRE
lelah kemudi jadi utama celaka oleh jarak tempuh jauh waktu jalan yang panjang tidak kemudi cadang,PRE
celaka sebab lelah kemudi jadi kemudi kendara jarak jauh waktu tempuh lama tiada kemudi cadang,PRE
faktor utama celaka adalah lelah kemudi sebab jarak tempuh jauh waktu tempuh lama ada kemudi cadang,PRE
celaka adalah lelah kemudi akibat jarak tempuh jauh waktu lama ketidakhadiran kemudi cadang,PRE
lelah kemudi sebab jalan panjang waktu tempuh lama tidak kemudi cadang akibat jadi celaka,PRE
faktor celaka adalah lelah kemudi sebab kemudi jarak jauh waktu lama tidak kemudi cadang,PRE
celaka lelah kemudi akibat waktu tempuh panjang jarak tempuh jauh tidak kemudi cadang dapat ganti,PRE
lelah kemudi jarak tempuh jauh waktu jalan lama tidak kemudi cadang sebab jadi celaka,PRE
celaka sebab lelah kemudi kemudi kendara jarak jauh waktu lama tanpa kemudi cadang ganti,PRE
celaka lelah kemudi akibat kemudi jarak tempuh jauh waktu tempuh lama tiada kemudi cadang,PRE
celaka sebab lelah kemudi asal kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang,PRE
faktor utama celaka adalah lelah kemudi sebab jarak tempuh jauh waktu tempuh panjang ketidaktersediaan kemudi cadang,PRE
lelah kemudi jadi akibat kemudi kendara jarak jauh waktu tempuh lama tidak kemudi cadang jadi celaka,PRE
celaka jadi lelah kemudi sebab jarak tempuh jauh waktu tempuh lama tidak kemudi cadang,PRE
celaka sebab lelah kemudi asal jalan panjang jarak jauh waktu tempuh lama ada kemudi cadang,PRE
celaka adalah lelah alami kemudi akibat jarak tempuh jauh waktu jalan panjang tidak kemudi cadang,PRE
lelah kemudi akibat kemudi kendara jarak jauh waktu tempuh lama tanpa kemudi cadang jadi utama celaka,PRE
lelah kemudi jarak tempuh jauh waktu tempuh panjang tidak kemudi cadang jadi faktor sebab celaka,PRE
faktor celaka lelah kemudi akibat jalan panjang jarak jauh waktu tempuh lama tiada kemudi cadang,PRE
celaka sebab lelah kemudi sebab jarak tempuh jauh waktu tempuh lama tidak kemudi cadang bantu,PRE
fatalitas korban rendah tahan tubruk mobil bus khusus bagi pintu belakang lepas saat jadi tabrak tidak lengkap tempat duduk tumpang sabuk kam,PRE
fatalitas korban rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
fatalitas korban oleh rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tidak lengkap tempat duduk tumpang sabuk kam,PRE
korban fatalitas oleh rendah tahan tubruk mobil bus khusus pintu belakang lepas celaka tidak sabuk kam tempat duduk tumpang,PRE
rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak ketidakhadiran sabuk kam tempat duduk tumpang jadi fatalitas korban,PRE
fatalitas korban karena rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
fatalitas korban oleh tahan tubruk mobil bus rendah utama pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
fatalitas adalah tahan tubruk mobil bus rendah khusus bagi pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
korban fatalitas oleh rendah tahan tubruk mobil bus utama pintu belakang lepas celaka ketidakadaan sabuk kam tempat duduk tumpang,PRE
rendah tahan tubruk mobil bus khusus pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam fatalitas korban,PRE
fatalitas korban jadi rendah tahan tubruk mobil bus utama pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
utama fatalitas korban rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang peran bagai fatalitas,PRE
korban fatalitas oleh rendah tahan tubruk mobil bus utama pintu belakang lepas celaka tempat duduk tumpang tidak lengkap sabuk kam,PRE
fatalitas korban jadi akibat rendah tahan tubruk mobil bus utama pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
utama fatalitas adalah rendah tahan tubruk mobil bus khusus bagi pintu belakang lepas tabrak ketidaktersediaan sabuk kam tempat duduk tumpang,PRE
rendah tahan tubruk mobil bus utama bagi pintu belakang lepas celaka ketidakadaan sabuk kam tempat duduk tumpang fatalitas korban,PRE
fatalitas korban rendah tahan tubruk mobil bus khusus pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
fatalitas sebab rendah tahan tubruk mobil bus utama bagi pintu belakang lepas celaka ketidakhadiran sabuk kam tempat duduk tumpang,PRE
rendah tahan tubruk mobil bus bagi pintu belakang lepas tabrak ketidaklengkapan sabuk kam tempat duduk tumpang fatalitas tinggi,PRE
utama fatalitas korban karena rendah tahan tubruk mobil bus utama pintu belakang lepas celaka tempat duduk tumpang tidak lengkap sabuk kam,PRE
fatalitas korban oleh rendah tahan tubruk mobil bus utama pintu belakang lepas celaka tidak sabuk kam tempat duduk tumpang,PRE
fatalitas adalah tahan tubruk rendah mobil bus khusus bagi pintu belakang lepas tabrak ketidakhadiran sabuk kam tempat duduk tumpang,PRE
rendah tahan tubruk mobil bus utama bagi pintu belakang lepas celaka tidak sabuk kam tempat duduk tumpang kontribusi hadap fatalitas korban,PRE
fatalitas jadi korban oleh rendah tahan tubruk mobil bus khusus bagi pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
fatalitas adalah rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
fatalitas korban jadi rendah tahan tubruk mobil bus utama bagi pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang,PRE
korban fatalitas oleh rendah tahan tubruk mobil bus utama bagi pintu belakang lepas celaka tempat duduk tumpang tidak lengkap sabuk kam,PRE
rendah tahan tubruk mobil bus khusus pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang tingkat fatalitas korban,PRE
fatalitas korban rendah tahan tubruk mobil bus utama pintu belakang lepas tabrak tempat duduk tumpang tidak lengkap sabuk kam,PRE
rendah tahan tubruk mobil bus khusus pintu belakang lepas tabrak tidak sabuk kam tempat duduk tumpang fatalitas tinggi korban,PRE
dasar hasil investigasi analisis simpul sebab jadi celaka tabrak untun gagal lambat jalan turun panjang curam kemudi dapat lihat potensi bahaya laku rem rem utama berkalikali awal teknik engine braking exhaust brake cepat putar mesin rpmdianggap over speed akibat sedia udara tangki tip fluida dorong master cylinder optimal,UA
dasar hasil investigasi analisis simpul sebab celaka tabrak untun gagal lambat jalan turun panjang curam kemudi dapat lihat potensi bahaya laku rem berkalikali rem utama imbang teknik engine braking exhaust brake cepat mesin rpm anggap over speed akibat sedia udara tangki tip fluida dorong master cylinder jadi optimal,UA
hasil investigasi analisis simpul celaka tabrak untun jadi gagal laku lambat jalan turun panjang curam mana kemudi dapat antisipasi potensi bahaya laku rem ulang kali rem utama guna teknik engine braking exhaust brake cepat mesin capai rpm anggap over speed ini sedia udara tangki kurang fluida dorong master cylinder jadi maksimal,UA
celaka tabrak untun dasar hasil investigasi gagal kemudi lambat kendara jalan turun panjang curam sebab rem ulang kali rem utama imbang teknik engine braking exhaust brake cepat mesin capai rpm anggap bagai over speed akibat sedia udara tangki kurang fluida dorong master cylinder jadi optimal,UA
dasar investigasi analisis simpul celaka tabrak untun gagal lambat jalan turun panjang curam akibat kemudi teknik engine braking exhaust brake laku rem rem utama berkalikali cepat mesin rpm anggap over speed ini sebab turun sedia udara tangki fluida dorong master cylinder jadi tidak maksimal,UA
turut hasil investigasi celaka tabrak untun jadi gagal kemudi laku lambat jalan turun panjang curam guna rem utama berkalikali teknik engine braking exhaust brake cepat mesin anggap over speed rpm akibat sedia udara tangki kurang fluida gerak master cylinder jadi optimal,UA
hasil analisis tunjuk celaka tabrak untun oleh gagal kemudi lambat kendara jalan turun panjang curam mana kemudi dapat antisipasi bahaya cara benar engine braking exhaust brake cepat mesin rpm anggap over speed ini kurang sedia udara tangki fluida gerak master cylinder jadi tidak optimal,UA
dasar hasil investigasi celaka tabrak untun gagal kemudi laku lambat jalan turun panjang curam oleh rem ulang kali rem utama teknik engine braking exhaust brake cepat mesin capai rpm anggap bagai over speed ini akibat sedia udara tangki kurang fluida gerak master cylinder jadi optimal,UA
